"test","date","variance","weekday"
"v8_7 Win8","2014-03-13","5784.5569421487598","Thursday"
"v8_7 Win8","2014-03-14","11187.054427083351","Friday"
"v8_7 Win8","2014-03-15","6878.6850340136016","Saturday"
"v8_7 Win8","2014-03-16","3745.9024888888507","Sunday"
"v8_7 Win8","2014-03-17","5628.197023933405","Monday"
"v8_7 Win8","2014-03-18","8199.7534693877624","Tuesday"
"v8_7 Win8","2014-03-19","20567.602391433647","Wednesday"
"v8_7 Win8","2014-03-20","10590.197839506183","Thursday"
"v8_7 Win8","2014-03-21","10846.001017283948","Friday"
"v8_7 Win8","2014-03-22","2625.0263265306107","Saturday"
"v8_7 Win8","2014-03-23","10647.525600000003","Sunday"
"v8_7 Win8","2014-03-24","12525.258488888931","Monday"
"v8_7 Win8","2014-03-25","11126.5435","Tuesday"
"v8_7 Win8","2014-03-26","59219.991480307712","Wednesday"
"v8_7 Win8","2014-03-27","325439.53107750462","Thursday"
"v8_7 Win8","2014-03-28","24038.221901312856","Friday"
"v8_7 Win8","2014-03-29","12455.695976331344","Saturday"
"v8_7 Win8","2014-03-30","29925.094000000012","Sunday"
"v8_7 Win8","2014-03-31","111287.08616568585","Monday"
"v8_7 Win8","2014-04-01","34551.728473535011","Tuesday"
"v8_7 Win8","2014-04-02","18485.263350661626","Wednesday"
"v8_7 Win8","2014-04-03","263349.01639500295","Thursday"
"v8_7 Win8","2014-04-04","35904.231019066494","Friday"
"v8_7 Win8","2014-04-06","20734.018400000103","Sunday"
"v8_7 Win8","2014-04-07","147438.54777727471","Monday"
"v8_7 Win8","2014-04-08","209241.11708742764","Tuesday"
"v8_7 Win8","2014-04-09","102673.94948224853","Wednesday"
"v8_7 Win8","2014-04-10","21086.377654320935","Thursday"
"v8_7 Win8","2014-04-11","94878.146523668591","Friday"
"v8_7 Win8","2014-04-12","15265.144132231415","Saturday"
"v8_7 Win8","2014-04-13","41480.318541666813","Sunday"
"v8_7 Win8","2014-04-14","36624.111337809903","Monday"
"v8_7 Win8","2014-04-15","8728357.6280828323","Tuesday"
"v8_7 Win8","2014-04-16","29442.583774999959","Wednesday"
"v8_7 Win8","2014-04-17","44814.809432098722","Thursday"
"v8_7 Win8","2014-04-18","26961.501730769207","Friday"
"v8_7 Win8","2014-04-19","16927.114900000077","Saturday"
"v8_7 Win8","2014-04-20","0.0","Sunday"
"v8_7 Win8","2014-04-21","36484.581260330611","Monday"
"v8_7 Win8","2014-04-22","31832.132341806413","Tuesday"
"v8_7 Win8","2014-04-23","55394.702932098815","Wednesday"
"v8_7 Win8","2014-04-24","25286.963239506156","Thursday"
"v8_7 Win8","2014-04-25","87919.684099723003","Friday"
"v8_7 Win8","2014-04-26","102034.0190170132","Saturday"
"v8_7 Win8","2014-04-27","11281.335585937519","Sunday"
"v8_7 Win8","2014-04-28","12659.457851473921","Monday"
"v8_7 Win8","2014-04-29","19800.697810826885","Tuesday"
"v8_7 Win8","2014-04-30","15017.764427083348","Wednesday"
"v8_7 Win8","2014-05-01","21241.017698765434","Thursday"
"v8_7 Win8","2014-05-02","47377.83078254851","Friday"
"v8_7 Win8","2014-05-03","26536.631683673448","Saturday"
"v8_7 Win8","2014-05-04","19376.97759999998","Sunday"
"v8_7 Win8","2014-05-05","65025.959624489806","Monday"
"v8_7 Win8","2014-05-06","27792.502023809557","Tuesday"
"v8_7 Win8","2014-05-07","17337.635380859389","Wednesday"
"v8_7 Win8","2014-05-08","108452.88065743948","Thursday"
"v8_7 Win8","2014-05-09","93289.874000000025","Friday"
"v8_7 Win8","2014-05-10","8891.4044628098854","Saturday"
"v8_7 Win8","2014-05-11","10895.87421487603","Sunday"
"v8_7 Win8","2014-05-12","169801.32923177094","Monday"
"v8_7 Win8","2014-05-13","25955.272295918388","Tuesday"
"v8_7 Win8","2014-05-14","21183.247328970829","Wednesday"
"v8_7 Win8","2014-05-15","65036.886015999968","Thursday"
"v8_7 Win8","2014-05-16","14996.842259156658","Friday"
"v8_7 Win8","2014-05-17","15933.175339506195","Saturday"
"v8_7 Win8","2014-05-18","10327.434214876061","Sunday"
"v8_7 Win8","2014-05-19","12350.405491689749","Monday"
"v8_7 Win8","2014-05-20","22417.679578150313","Tuesday"
"v8_7 Win8","2014-05-21","15489.022358276632","Wednesday"
"v8_7 Win8","2014-05-22","12842.778254437862","Thursday"
"v8_7 Win8","2014-05-23","20643.496661728401","Friday"
"v8_7 Win8","2014-05-24","15376.238892733605","Saturday"
"v8_7 Win8","2014-05-25","15422.170100000085","Sunday"
"v8_7 Win8","2014-05-26","19589.246388888841","Monday"
"v8_7 Win8","2014-05-27","20400.009550173039","Tuesday"
"v8_7 Win8","2014-05-28","17166.832317550732","Wednesday"
"v8_7 Win8","2014-05-29","21377.804314058936","Thursday"
"v8_7 Win8","2014-05-30","20002.414158239113","Friday"
"v8_7 Win8","2014-05-31","19707.389166666679","Saturday"
"v8_7 Win8","2014-06-01","6018.4166666666388","Sunday"
"v8_7 Win8","2014-06-02","20201.908123268684","Monday"
"v8_7 Win8","2014-06-03","16999.41753615702","Tuesday"
"v8_7 Win8","2014-06-04","12159.511555555548","Wednesday"
"v8_7 Win8","2014-06-05","11870.89356269806","Thursday"
"v8_7 Win8","2014-06-06","16155.409590643265","Friday"
"v8_7 Win8","2014-06-07","25554.120831758071","Saturday"
"v8_7 Win8","2014-06-08","8818.2887654320675","Sunday"
"v8_7 Win8","2014-06-09","11679.759411764722","Monday"
"v8_7 Win8","2014-06-10","30693.657373737376","Tuesday"
"v8_7 Win8","2014-06-11","28287.880495867783","Wednesday"
"v8_7 Win8","2014-06-12","10915.808304580627","Thursday"
"v8_7 Win8","2014-06-13","22865.110351239618","Friday"
"v8_7 Win8","2014-06-14","22786.150034602069","Saturday"
"v8_7 Win8","2014-06-15","27733.060000000012","Sunday"
"v8_7 Win8","2014-06-16","28818.987806122434","Monday"
"v8_7 Win8","2014-06-17","36846.271048752853","Tuesday"
"v8_7 Win8","2014-06-18","24027.596440816338","Wednesday"
"v8_7 Win8","2014-06-19","25983.549043209881","Thursday"
"v8_7 Win8","2014-06-20","18309.474763552495","Friday"
"v8_7 Win8","2014-06-21","16398.684960937528","Saturday"
"v8_7 Win8","2014-06-22","28714.114722222148","Sunday"
"v8_7 Win8","2014-06-23","25249.203994082833","Monday"
"v8_7 Win8","2014-06-24","14643.843997370164","Tuesday"
"v8_7 Win8","2014-06-25","16613.049586776855","Wednesday"
"v8_7 Win8","2014-06-26","16110.100958024659","Thursday"
"v8_7 Win8","2014-06-27","12528.454488888869","Friday"
"v8_7 Win8","2014-06-28","13699.731735537191","Saturday"
"v8_7 Win8","2014-06-29","15699.9480991736","Sunday"
"v8_7 Win8","2014-06-30","23032.607839506189","Monday"
"v8_7 Win8","2014-07-01","12681.390833333347","Tuesday"
"v8_7 Win8","2014-07-02","34907.992193750018","Wednesday"
"v8_7 Win8","2014-07-03","22738.126443749956","Thursday"
"v8_7 Win8","2014-07-04","11085.036383957919","Friday"
"v8_7 Win8","2014-07-05","11138.977500000099","Saturday"
"v8_7 Win8","2014-07-06","6888.5524000000123","Sunday"
"v8_7 Win8","2014-07-07","26422.573381893802","Monday"
"v8_7 Win8","2014-07-08","25448.237236842106","Tuesday"
"v8_7 Win8","2014-07-09","17887.296620408175","Wednesday"
"v8_7 Win8","2014-07-10","11159.568448117543","Thursday"
"v8_7 Win8","2014-07-11","18514.801535965398","Friday"
"v8_7 Win8","2014-07-12","7640.7414876033172","Saturday"
"v8_7 Win8","2014-07-13","9241.8060937500177","Sunday"
"v8_7 Win8","2014-07-14","8206.5897333333105","Monday"
"v8_7 Win8","2014-07-15","27550.385351239642","Tuesday"
"v8_7 Win8","2014-07-16","64033.860828402358","Wednesday"
"v8_7 Win8","2014-07-17","15567.182497398568","Thursday"
"v8_7 Win8","2014-07-18","12842.459637188203","Friday"
"v8_7 Win8","2014-07-19","14621.981728395082","Saturday"
"v8_7 Win8","2014-07-20","8850.4142283950714","Sunday"
"v8_7 Win8","2014-07-21","27146.717326515714","Monday"
"v8_7 Win8","2014-07-22","21262.566489994599","Tuesday"
"v8_7 Win8","2014-07-23","10574.153711072649","Wednesday"
"v8_7 Win8","2014-07-24","9782.976506219582","Thursday"
"v8_7 Win8","2014-07-25","10964.814839302082","Friday"
"v8_7 Win8","2014-07-26","16282.891074380157","Saturday"
"v8_7 Win8","2014-07-27","1356.8055555555743","Sunday"
"v8_7 Win8","2014-07-28","13688.156875000022","Monday"
"v8_7 Win8","2014-07-29","12810.756026296551","Tuesday"
"v8_7 Win8","2014-07-30","13898.759273356392","Wednesday"
"v8_7 Win8","2014-07-31","9452.3661439999978","Thursday"
"v8_7 Win8","2014-08-01","7868.7713265306074","Friday"
"v8_7 Win8","2014-08-02","6340.3105785123926","Saturday"
"v8_7 Win8","2014-08-03","25769.235822222297","Sunday"
"v8_7 Win8","2014-08-04","12910.29773333332","Monday"
"v8_7 Win8","2014-08-05","16267.962895408129","Tuesday"
"v8_7 Win8","2014-08-06","14422.597121913603","Wednesday"
"v8_7 Win8","2014-08-07","18890.593938198534","Thursday"
"v8_7 Win8","2014-08-08","13947.634135802497","Friday"
"v8_7 Win8","2014-08-09","20198.661020408268","Saturday"
"v8_7 Win8","2014-08-10","10732.855147392313","Sunday"
"v8_7 Win8","2014-08-11","25038.07230220105","Monday"
"v8_7 Win8","2014-08-12","27913.281123829358","Tuesday"
"v8_7 Win8","2014-08-13","15504.443441828247","Wednesday"
"v8_7 Win8","2014-08-14","16449.570980725635","Thursday"
"v8_7 Win8","2014-08-15","12612.828511080335","Friday"
"v8_7 Win8","2014-08-16","11520.11311224497","Saturday"
"v8_7 Win8","2014-08-17","19318.297024793399","Sunday"
"v8_7 Win8","2014-08-18","12527.651955555544","Monday"
"v8_7 Win8","2014-08-19","15560.952081611566","Tuesday"
"v8_7 Win8","2014-08-20","96749.342931314313","Wednesday"
"v8_7 Win8","2014-08-21","50372.199552153957","Thursday"
"v8_7 Win8","2014-08-22","64886.323639655864","Friday"
"v8_7 Win8","2014-08-23","40414.565625000134","Saturday"
"v8_7 Win8","2014-08-24","23661.308888888892","Sunday"
"v8_7 Win8","2014-08-25","30710.590272108835","Monday"
"v8_7 Win8","2014-08-26","30990.037895408102","Tuesday"
"v8_7 Win8","2014-08-27","40948.256516000081","Wednesday"
"v8_7 Win8","2014-08-28","27072.207117360707","Thursday"
"v8_7 Win8","2014-08-29","35579.345511111133","Friday"
"v8_7 Win8","2014-08-30","14592.008119834598","Saturday"
"v8_7 Win8","2014-08-31","109151.69976331363","Sunday"
"v8_7 Win8","2014-09-01","17432.537210743743","Monday"
"v8_7 Win8","2014-09-02","22083.790479338855","Tuesday"
"v8_7 Win8","2014-09-03","45773.991497222174","Wednesday"
"v8_7 Win8","2014-09-04","38492.241832569773","Thursday"
"v8_7 Win8","2014-09-05","21922.748541666704","Friday"
"v8_7 Win8","2014-09-06","15530.30595041314","Saturday"
"v8_7 Win8","2014-09-07","17926.105432098528","Sunday"
"v8_7 Win8","2014-09-08","16743.626842105321","Monday"
"v8_7 Win8","2014-09-09","16065.452071389889","Tuesday"
"v8_7 Win8","2014-09-10","41311.708350413137","Wednesday"
"v8_7 Win8","2014-09-11","34856.735884656446","Thursday"
"v8_7 Win8","2014-09-12","86491.040096371944","Friday"
"v8_7 Win8","2014-09-13","4496.9643750000487","Saturday"
"v8_7 Win8","2014-09-14","24232.692892561819","Sunday"
"v8_7 Win8","2014-09-15","14625.691053061269","Monday"
"v8_7 Win8","2014-09-16","27632.599513250439","Tuesday"
"v8_7 Win8","2014-09-17","27400.062908587224","Wednesday"
"v8_7 Win8","2014-09-18","35699.917001972331","Thursday"
"v8_7 Win8","2014-09-19","31512.592290249431","Friday"
"v8_7 Win8","2014-09-20","19602.599843750009","Saturday"
"v8_7 Win8","2014-09-21","17994.005833333253","Sunday"
"v8_7 Win8","2014-09-22","40293.523535427288","Monday"
"v8_7 Win8","2014-09-23","36404.457051039739","Tuesday"
"v8_7 Win8","2014-09-24","53016.508994082891","Wednesday"
"v8_7 Win8","2014-09-25","39752.471338488998","Thursday"
"v8_7 Win8","2014-09-26","29403.018743750017","Friday"
"v8_7 Win8","2014-09-27","33085.142400000128","Saturday"
"v8_7 Win8","2014-09-28","25617.580100000021","Sunday"
"v8_7 Win8","2014-09-29","26041.081189674485","Monday"
"v8_7 Win8","2014-09-30","20978.268456226331","Tuesday"
"v8_7 Win8","2014-10-01","18899.466989587982","Wednesday"
"v8_7 Win8","2014-10-02","29150.769726516202","Thursday"
"v8_7 Win8","2014-10-03","55796.45690643596","Friday"
"v8_7 Win8","2014-10-04","49140.8515555556","Saturday"
"v8_7 Win8","2014-10-05","36037.049999999988","Sunday"
"v8_7 Win8","2014-10-06","15864.788277551002","Monday"
"v8_7 Win8","2014-10-07","35208.595061728454","Tuesday"
"v8_7 Win8","2014-10-08","44439.000605536319","Wednesday"
"v8_7 Win8","2014-10-09","27548.238864250903","Thursday"
"v8_7 Win8","2014-10-10","29811.854943750019","Friday"
"v8_7 Win8","2014-10-11","32682.935874999868","Saturday"
"v8_7 Win8","2014-10-12","15802.916528925618","Sunday"
"v8_7 Win8","2014-10-13","69157.83126301493","Monday"
"v8_7 Win8","2014-10-14","39323.229926951084","Tuesday"
"v8_7 Win8","2014-10-15","29685.416525877477","Wednesday"
"v8_7 Win8","2014-10-16","32930.838726948321","Thursday"
"v8_7 Win8","2014-10-17","14006.59858301782","Friday"
"v8_7 Win8","2014-10-18","53202.948760330568","Saturday"
"v8_7 Win8","2014-10-19","50216.46750000021","Sunday"
"v8_7 Win8","2014-10-20","34935.941980968913","Monday"
"v8_7 Win8","2014-10-21","35899.962331945244","Tuesday"
"v8_7 Win8","2014-10-22","20895.198116343548","Wednesday"
"v8_7 Win8","2014-10-24","15739.371531886905","Friday"
"v8_7 Win8","2014-10-25","10336.285950413252","Saturday"
"v8_7 Win8","2014-10-26","11757.62816326535","Sunday"
"v8_7 Win8","2014-10-27","20970.75167657543","Monday"
"v8_7 Win8","2014-10-28","20791.232988888954","Tuesday"
"v8_7 Win8","2014-10-29","16731.113825260294","Wednesday"
"v8_7 Win8","2014-10-30","84523.343829639853","Thursday"
"v8_7 Win8","2014-10-31","25799.4835154137","Friday"
"v8_7 Win8","2014-11-01","24822.893388429613","Saturday"
"v8_7 Win8","2014-11-02","49667.871111110988","Sunday"
"v8_7 Win8","2014-11-03","64633.715213572541","Monday"
"v8_7 Win8","2014-11-04","30907.42899408278","Tuesday"
"v8_7 Win8","2014-11-05","25734.665333333367","Wednesday"
"v8_7 Win8","2014-11-06","34547.013469387712","Thursday"
"v8_7 Win8","2014-11-07","44060.598817148719","Friday"
"v8_7 Win8","2014-11-08","8351.4724999999307","Saturday"
"v8_7 Win8","2014-11-09","27879.088055555738","Sunday"
"v8_7 Win8","2014-11-10","23757.123324150623","Monday"
"v8_7 Win8","2014-11-11","21476.520859504137","Tuesday"
"v8_7 Win8","2014-11-12","27704.63565555559","Wednesday"
"v8_7 Win8","2014-11-13","17923.980796740601","Thursday"
"v8_7 Win8","2014-11-14","26455.005794270895","Friday"
"v8_7 Win8","2014-11-15","8258.7918750000481","Saturday"
"v8_7 Win8","2014-11-16","25413.425123966907","Sunday"
"v8_7 Win8","2014-11-17","27053.529624264327","Monday"
"v8_7 Win8","2014-11-18","23823.993655478378","Tuesday"
"v8_7 Win8","2014-11-19","24907.030492561913","Wednesday"
"v8_7 Win8","2014-11-20","19899.438736000018","Thursday"
"v8_7 Win8","2014-11-21","13175.258917311126","Friday"
"v8_7 Win8","2014-11-22","652.99759999997207","Saturday"
"v8_7 Win8","2014-11-23","9262.2252083334024","Sunday"
"v8_7 Win8","2014-11-24","14053.352536506241","Monday"
"v8_7 Win8","2014-11-25","25474.67673599995","Tuesday"
"v8_7 Win8","2014-11-26","27456.052145454563","Wednesday"
"v8_7 Win8","2014-11-27","25246.268990634762","Thursday"
"v8_7 Win8","2014-11-28","23739.150301769037","Friday"
"v8_7 Win8","2014-11-29","20509.846172839596","Saturday"
"v8_7 Win8","2014-11-30","26485.520399999903","Sunday"
"v8_7 Win8","2014-12-01","27379.907728531845","Monday"
"v8_7 Win8","2014-12-02","39274.248693749934","Tuesday"
"v8_7 Win8","2014-12-03","30940.458024691357","Wednesday"
"v8_7 Win8","2014-12-04","17138.855273437544","Thursday"
"v8_7 Win8","2014-12-05","15872.905943749942","Friday"
"v8_7 Win8","2014-12-06","18993.51734375006","Saturday"
"v8_7 Win8","2014-12-07","16973.571020408268","Sunday"
"v8_7 Win8","2014-12-08","13944.115752595164","Monday"
"v8_7 Win8","2014-12-09","37919.750576923136","Tuesday"
"v8_7 Win8","2014-12-10","25902.010057670166","Wednesday"
"v8_7 Win8","2014-12-11","36022.454154503401","Thursday"
"v8_7 Win8","2014-12-12","46970.840011890701","Friday"
"v8_7 Win8","2014-12-13","18206.98545454552","Saturday"
"v8_7 Win8","2014-12-14","20432.508284023621","Sunday"
"v8_7 Win8","2014-12-15","22390.445294924601","Monday"
"v8_7 Win8","2014-12-16","24556.053794694344","Tuesday"
"v8_7 Win8","2014-12-17","42317.218864883391","Wednesday"
"v8_7 Win8","2014-12-18","30988.503945578195","Thursday"
"v8_7 Win8","2014-12-19","45977.690928925549","Friday"
"v8_7 Win8","2014-12-20","42554.619591836701","Saturday"
"v8_7 Win8","2014-12-21","52175.646863905335","Sunday"
"v8_7 Win8","2014-12-22","50340.026649305502","Monday"
"v8_7 Win8","2014-12-23","28166.962290249383","Tuesday"
"v8_7 Win8","2014-12-24","45861.655061728292","Wednesday"
"v8_7 Win8","2014-12-25","3283.0100000000393","Thursday"
"v8_7 Win8","2014-12-26","5475.7764999999872","Friday"
"v8_7 Win8","2014-12-27","7330.4149999999681","Saturday"
"v8_7 Win8","2014-12-28","21050.10555555543","Sunday"
"v8_7 Win8","2014-12-29","17816.849955621346","Monday"
"v8_7 Win8","2014-12-30","70762.322895408259","Tuesday"
"v8_7 Win8","2014-12-31","25694.356581632743","Wednesday"
"v8_7 Win8","2015-01-01","6278.6424000001134","Thursday"
"v8_7 Win8","2015-01-02","60336.979822222056","Friday"
"v8_7 Win8","2015-01-03","30677.638367347135","Saturday"
"v8_7 Win8","2015-01-04","105389.54066115712","Sunday"
"v8_7 Win8","2015-01-05","80549.276741973867","Monday"
"v8_7 Win7","2014-01-06","14299.495859607377","Monday"
"v8_7 Win7","2014-01-07","13963.141860465083","Tuesday"
"v8_7 Win7","2014-01-08","12631.730319108026","Wednesday"
"v8_7 Win7","2014-01-09","6982.3037500000064","Thursday"
"v8_7 Win7","2014-01-10","77443.742960615535","Friday"
"v8_7 Win7","2014-01-11","5176.3461728394968","Saturday"
"v8_7 Win7","2014-01-12","6958.7094674556083","Sunday"
"v8_7 Win7","2014-01-13","128984.5816646849","Monday"
"v8_7 Win7","2014-01-14","33647.026922660909","Tuesday"
"v8_7 Win7","2014-01-15","87657.570357925521","Wednesday"
"v8_7 Win7","2014-01-16","26766.54640095176","Thursday"
"v8_7 Win7","2014-01-17","102778.13813002185","Friday"
"v8_7 Win7","2014-01-18","208704.90687499987","Saturday"
"v8_7 Win7","2014-01-19","7422.6173437499692","Sunday"
"v8_7 Win7","2014-01-20","8654.6122666666761","Monday"
"v8_7 Win7","2014-01-21","9894.9814204545655","Tuesday"
"v8_7 Win7","2014-01-22","74410.868843750068","Wednesday"
"v8_7 Win7","2014-01-23","83089.480785247011","Thursday"
"v8_7 Win7","2014-01-24","12754.618399999985","Friday"
"v8_7 Win7","2014-01-25","5181.6875000000218","Saturday"
"v8_7 Win7","2014-01-26","2121.214285714304","Sunday"
"v8_7 Win7","2014-01-27","10770.410578512392","Monday"
"v8_7 Win7","2014-01-28","7801.3908984374875","Tuesday"
"v8_7 Win7","2014-01-29","14006.428832179932","Wednesday"
"v8_7 Win7","2014-01-30","13677.174725653538","Thursday"
"v8_7 Win7","2014-01-31","11585.428004535148","Friday"
"v8_7 Win7","2014-02-01","136386.85940828407","Saturday"
"v8_7 Win7","2014-02-02","5274.6048888888681","Sunday"
"v8_7 Win7","2014-02-03","9133.3953633217861","Monday"
"v8_7 Win7","2014-02-04","11327.809243749998","Tuesday"
"v8_7 Win7","2014-02-05","10866.42141581631","Wednesday"
"v8_7 Win7","2014-02-06","11579.562308736993","Thursday"
"v8_7 Win7","2014-02-07","14116.052169466766","Friday"
"v8_7 Win7","2014-02-08","128738.56603305781","Saturday"
"v8_7 Win7","2014-02-09","6162.0230470914084","Sunday"
"v8_7 Win7","2014-02-10","55614.28235061733","Monday"
"v8_7 Win7","2014-02-11","17018.012320173049","Tuesday"
"v8_7 Win7","2014-02-12","13752.648220603511","Wednesday"
"v8_7 Win7","2014-02-13","70524.388636363539","Thursday"
"v8_7 Win7","2014-02-14","113653.4600382651","Friday"
"v8_7 Win7","2014-02-15","128638.02173010372","Saturday"
"v8_7 Win7","2014-02-16","7707.5074999999442","Sunday"
"v8_7 Win7","2014-02-17","60374.567408949013","Monday"
"v8_7 Win7","2014-02-18","6147.5747560000154","Tuesday"
"v8_7 Win7","2014-02-19","7082.2187345041157","Wednesday"
"v8_7 Win7","2014-02-20","220194.37338888887","Thursday"
"v8_7 Win7","2014-02-21","5452.0103591682455","Friday"
"v8_7 Win7","2014-02-22","1905.2055555555828","Saturday"
"v8_7 Win7","2014-02-23","3783.0203999999894","Sunday"
"v8_7 Win7","2014-02-24","105908.01037807182","Monday"
"v8_7 Win7","2014-02-25","42440.967227808113","Tuesday"
"v8_7 Win7","2014-02-26","6642.2041520661051","Wednesday"
"v8_7 Win7","2014-02-27","4807.6399793388246","Thursday"
"v8_7 Win7","2014-02-28","8341.2068639053396","Friday"
"v8_7 Win7","2014-03-01","11119.976331360926","Saturday"
"v8_7 Win7","2014-03-02","2901.9607638888579","Sunday"
